review_text,label
Wonderful & fun to read.,5
I have been reading this magazine for 18 years and I love it. Glad to have it on my kindle now!,5
"It was not what I expected and I would like to stop my subscription.""cruising to me is not buying a boat",1
I BOUGHT THIS FOR MY HUSBAND FOR FATHER'S DAY AND HE LOVES IT.  I ALSO READ SOME ARTICLES IN THE MAGAZINE AND AM VERY IMPRESSED.,5
I have only recieved two magazines and have had it for almost a year! Waste of money!!,1
Got refund for rest of subscription.  Found it pretty tawdry.,1
I always look forward to my Money magazine,4
We love Time magazine and what a great deal!,5
i live outside chicago and love this magazine,5
Spam. Once you sign up for anything from them - they start sending you 3-4 emails a day.,1
"I have grown to love history. Working on my family history has made me learn again, this subject I slept through in high school. Wonderful magazine

MC",5
My kindle fire is no longer supported by NG!!!,1
"I have tried to cancel since seeing this auto renew, my spouse of 45 years passed 11 weeks ago and they will not cancels is this the kind of company you want to purchase from????",1
"The Magazine is great, nevertheless my physical address was lacking information the senders (POPULAR SCIENCE) so, I only received 4 issues of a 1 year subscription.",3
I ordered this magazine subscription from Amazon on August 15; it is now September 23 and I have not received a single issue.,1
"Good magazine. Only complaint is that they send ""THIS IS YOUR LAST ISSUE"" from about the 3rd month, on ... annoying and confusing.",4
"Some of the recipes are good,but this is not for an experienced cook,more like for beginners!!!!!!!!!!!",3
To much squirrel dog and cur dog and not enough hound.  Has went backwards from what it was 10 years back.,2
"I've taken the magazine in the past, but have not yet read a recent issue.  However, I've always enjoyed it previously.",4
this magazine has some interesting recipes and articles,4
"Not received mail version and cannot access digital version, frustrating.",1
Very disappointed. Will not download magazine after repeated attempts.,1
Redbook is the perfect mom/woman magazine!  It has a little bit of everything and I don't want to put it down!,5
Always loved this magazine.  The articles are great and the clothes are so beautiful! Thank you for reminding me I'm a woman!,5
"This magazine is jam packed with wonderful articles!
I have enjoyed every issue so far.",5
"DO NOT BUY THIS HERE. For one it is too  expensive and two, the actual economist version is much better than the amazon subscription.  I am hugely disappointed.",1
"articles too short, hard to read on a kindle.  Information very simple I feel like this publication is now out of date with all we have available to us",2
Best magazine there is.,5
"Love this mag.  Snarky, funny, informative.  Less of a gossip, more of an entertainment mag. Will keep up my subscription.",4
"More advertisement than actual journalism
Wasn't what I expected and definitely won't be renewing",2
Lots of good info. Must for any outdoorsman,4
"LOVE this magazine! Great for beginner and intermediate gardeners. Excellent, useful advice and beautiful photos.",5
"Ap magazine is my absolute favorite on discovering everything new in the music world. If you love music, you'll love this!",5
"if you like dogs,, this is a good magazine.. variety of articles,, from health, care, training,, to stories about people and their dogs.",4
"Mostly fluff articles, a few hidden gems . Overall it's just mindless entertainment. I've been reading it since I was a teenager.",4
Good mag with lots of household tips,4
First copy and so far enjoyable.,4
"Fewer pages, less substance, little real news, some entertainment news.  Just not worth it.",2
My wife loves the magazine.  Makes us want to see the world.,5
"Why is this product only available to the USA
I have and use Kindle on my iPad.
The Readers Digest as an App will not allow me to adjust my screen to my required settings.",1
It was ok ,3
Get this for husband and his brother.  They really enjoy talking about the articles.,4
always good articles.,4
Magazine is great...but the process to buy it seems to be a bit confusing due to the various options.,4
Nice format and I like the fact that they review companies with different sizes. You get a chance to look at all sorts of companies and managing styles.,4
Great help in the kitchen lots of new and interesting ideas Combinations of things I wouldn't have thought of Using,4
Love this magazine in that it provides a  wide rang of scientific knowledge from behavioral to space science. increases knowledge.,5
I have had terrible problems with delivery,1
I have been a subscriber for 15 years LOVE this publication.,5
"We did pay for it twice, and it only show evening programs.  We do not like this at all.",1
I don't like this magazine. I didn't order it!! I discontinued it. I hope it doesn't come back!!,1
"i would give lower if possible.........try to cancel the auto-renewing subscription

I will try to avoid watching the tv show now",1
The editorial design was so busy and unattractive.,1
As a certified dog trainer I wouldn't be without a subscription to Dog and Cat Fancy.  Awesome information each month.,5
This is like the Reader's Digest for science! Loved it.,5
"This magazine is one of my all time favorites! I will buy it until I'm unable to read anymore. So full of so much information, health wise!!!!  I love it!",5
"Excellent content, and in the Kindle format to read is easier for me",5
I love it. Great magazine and timely delivery. What's not to like?,5
"I have been getting Reader's Digest for years and that that it is available on Kindle, I love it even more.",5
"So far I have received 2 issues, 1 in April and 1 in December. I'm not sure where the other issues have gone, but they didn't go to my house.",1
Already used two recipes and I have only been subscribed for a week. So happy I don't have a stack of magazines lying around anymore.,1
I feel it's overpriced for it's size and information it contains.,3
"I agree with most of the other posts. This was one of the things I was most excited to get when I got my Kindle, but when I saw how much it cost I passed. Way too expensive!",3
I have not been able to use it. I have clicked on all the links to access it and my computer can't read it. Very frustrating.,1
I enjoy vegetarian dishes although I am not a vegetarian.  This magazine provides a selection of decent recipes each month without getting too preachy.,4
Best guitar magazine available. Top notch articles and song transcriptions. Worth every peso!,5
I have been unable to acces the digital access,1
"My favorite photo magazine in Popular Photography, this is a very close second.  Buy it if you are into Landscape photography.",5
"Miss the old readers digest where the content was not based on PC nonsense. Sorry, nothing against modern tv host but i miss mark twain quotes.",1
"over priced and geared towards a wealthier group than myself, would not order again.",1
Nice book,3
Maybe TV Guide should read its own reviews...definitely not what I was looking for.. I would not recommend it to my friends,1
"no where near as good as it used to be
I would not recommend",3
I feel like these magazines have more advertisment than actual articles.,4
"beyond not getting all my magazines like i was supposed to, the magazine itsself was very informative and interesting.",3
Wasn't all that great to me. Filled with what seemed tons of ads more than something to keep my attention,3
"I love this magazine and have learned  a lot from the tips displayed inside, as well as the techniques of various artists that have been featured.",5
I have gotten only a couple of issues since I subscribed to this,1
My dad loves this as his annual Christmas present.,5
"This magazine publishes the same thing. I think I probably only subscribed for a cute bag, most of the magazines went straight to the recycling bin.",2
"I was supposed to receive 5 issues, i only got 2.",1
Typeface so small can't read many articles.,1
Love my magazines they come at the right time each month. So excited.,5
"I have read BH&G since the 70s.  I have never been disappointed with the quality and content.  Always interesting and so full of projects, ideas and recipes.",5
i just love it.,5
All ads. Terrible !,1
It's ok. Not what I expected.,3
It is truly a disappointment that The New Yorker is not made available for international subscribers. I am hoping this policy will be updated soon...,1
"Seems like every magazine is the same. Someone losing weight, a few recipes, and few product reviews. Nothing really great.",2
It took so long and I am RATING IT 0%,3
"Cheaply made, grey paper, tears apart on the first read through, and not much information either. I will not be ordering this again. There are much better cat magazines out there",2
"They must be really desperate for ideas, or really want to push this product. Is this the best they could come up with.",1
"I look forward to it every month and so do folks that visit us.  Very comprehensive, factual and interesting products that are reviewed.",5
terrible this used to be a really good magazine. Hopefully they get it together like the days  old otherwise they're just going to be replaced.,1
"Country Living has been my favorite magazine for years.  I love that flipping through the pages inspires me to create, decorate, and clean my home!",5
My family and I like it very much. Thank you very much.,5
I enjoyed this magazine some. But have let it run out. I drive cars to get places and their reviews don't relate to how I feel about cars.,3
"After several attempts,  it would never fully download.  I gave up.  I'm a huge Amazon book fan & never had this experience before. Will stick with books & forget about magazines.",1
I've been a fan of this magazine for many years. It's a great page turner,5
Been reading this publication since i could read and thats been 55 years,5
"Wonderful accurate information on food, utensiles, products, etc.  Great information about culinary treats and practices.  Superb magazine.  Every cook should read this.",5
Love this booklet,5
Good Information,4
"Lots of light fun and good pics. Magazine hits it out of the park, regularly. I recommend it. Give it a try.",4
I love this magazine and I'm very happy I subscribed!,5
Tons of ads. Plus lots of profanity in the content. Wish I would have never bought it.,1
"As expected, mostly Ads but some good camera review.",3
Very disappointed!,1
This is a great magazine.  My husband is from South Carolina and he misses it terribly.  This is just what he needed to keep him in touch with his roots!!!,5
"I ended up cancelling, because it became too political. I wanted more fashion!",2
Love this magazine. The article's are fascinating,5
A little too erudte for me.,3
"Really enjoy this magazine, kids love it as well.  They are excited to get it every month, gets them in the mood to hike.",5
A great magazine with some really interesting articles. Will help keep you up to date on upcoming technology and the tech world with a social/scientific bent.,4
Its pretty cool to have when you're bored or waiting. Very convenient. Alot of pictures tho...i don't normaly get this magazine,4
It's okay.,3
Love this magazine. It was a great price.,5
"Another BS mag for pre teens, no i don't want my daughters read this rubbish they are worth more.",1
Only received one copy and the mailing ceased.,1
Birds and Blooms has amazing pictures and interesting articles. I enjoy learning about how to attract birds and butterflies to my garden.,4
"Excellent graphic design and well-written, concise stories.",5
Okay.  I wasn't impressed with my first issue so I'll see if I will renew this one.  Not quite what I was looking for.,3
I love this magazine and so does everyone I purchase it for. The price is awesome and every magazine has a recipe I have tried and thought was excellent. I highly recommend!,5
Nothing  more than an ad for surgical procedures.,2
Love this magazine and digital viewing is amazing with the shop from app option I'm a happy girl! Love allure,5
I haven't received any issues of it yet.,1
"My husband loves the outdoors, hunting, fishing, etc. This magazine is perfect for him!!!",5
"My son waited and waited, it took the 6 weeks to get delivered that they said it would but when it got here he was so dissapointed, it only took him a few minutes to read it.",1
This magazine has a worth of knowledge and reads very well on my Kindle Fire. I plan on purchasing a subscription.,4
It's a little ridiculous that I placed this order on 15 August and am not going to get a subscription until November...,1
"good health tips, food ideas and exercise.",4
"Not enough articles, just pictures",2
all gimmick and hype with your cover girl vani hari.,1
Waste of money.,1
Material is old and outdated.,2
Ordered it digitally 24 hours ago and it's still not available.,1
Always love this magazine. Nice to be able to save back copies without all the extra paper.,5
I love the access on my iPad! I've subscribed to Good Housekeeping for many years. I love this way of reading it.,5
Great magazine with both recipes and foodie articles. A lot of info packed into a magazine anyone who wants to learn more about cooking or simply likes to cook will love!,5
My mom loves these magazines and I had ordered them for her Mother's Day gift. I am very happy with the service we received and I know she is very happy as well!,5
Have had a subscription for years....I'm always writing down movies to tape for later or books to put on my Kindle.  Love every issue!,5
"Love the magazine, love the photos, love the writing. I've been an on and off subscriber for over 10 years and I'm glad to have it back in my home.",5
Always timely info. Will use internet edition next.,4
Ingredients to expensive and hard to find where I live.,3
Great price for this subscription! You get the free online access to view each magazine on the iPad which is great.  Great Xmas gift too!,5
Much smaller than I imagined it would be. More of a pamphlet than a magazine. But my kids like the pictures.,4
"I am disappointed that I don't get an issue every week, but it seems I pay every week. And it seems to be less than it used to be when I do receive it.",3
i like being able to access my subscription at all times anywhere i want. All i need to do is download it once and its available all the time.,4
I stopped getting this magazine about 3 years ago. Decided I wanted it again since the price was right the magazine is horrible now. I am sorry I got it again.,1
For some reason my issues don't make it to me even though I pay for them,1
Sunset is a great magazine and the price was terrific.  I live on the west coast and the articles pertain to West Coast.  I always enjoy the read.,5
Do not get this magazine w/out the disk!!!  This is a really great mag but 80% of the reason for getting it is for the disk.  ...,2
"I have not received my magazine as of yet so I can not comment on something I don't have for which I though I would after a month.

Regards,
Betty McCloy",1
To many ads and not enough substance.,2
Love the price,5
"Terrible support from the publisher. Took me over a month to process a cancellation. Amazon was great, publisher not so much. Stay away if you don't want to deal with the hassle.",1
I've renewed this magazine for my mom and she LOVES it!,5
"It's a good magazine, but nothing spectacular about it. But then I just read a single issue of the magazine from my subscription.",3
Great magazine for a great price!!!!,5
"Ordered as a gift for someone who doesn't need 'stuff'
She loves it, loves the articles, loves the recipes.",4
"As expected, a must have shelter magazine",5
Great magazine but getting less for a higher price is not worth it.  Do not subscribe to the kindle edition!,1
I wish cancel my suscription redbook it was ordered by.  Mistake. Thank you.,1
I didn't much like this magazine at all.  It is very thin and there's not anything very interesting inside.  I would not buy this again.,2
I love and enjoy reading this magazine.,5
don't subscribe anymore it was ok,3
I'm unhappy with pseudo health publications that are so full of poor body image and 'fluff chick' crap. Not much here for good health support,1
Love it. I can view it anytime wherever I am at. I don't have to carry the magazine with me.,5
"Even though I enjoyed reading some of the stories, the article on letting go had no relevance on what was advertised in the cover page.",4
I often read this magazine to prove that I am a true fish geek.  Great information and the best fish magazine available.,5
"I only received 5 issues. $1 for 5 issues isn't such a bad deal, but still, I didn't get what I was promised.",1
"Very happy to be receiving Yoga Journal again!  It's always an excellent inspiration for me to try new poses and get back on my mat.

Michele",5
Like this Magazine,4
Love it! Especially on my kindle!,5
"The best knitting magazine Ive ever seen. I subscribed it for many years, its good to have it back",5
"I bought the subscription for my husband.  He reads it but, he did not want me to renew the subscription.",3
"I've been a subscriber to BA for years, and now it will be wonderful to have my favorite magazine on my Kindle Fire.",5
"I enjoy the magazine. However, theyt started out by dumping old issues to use up my subscription. I received three isues in one day. Yuk :-(",4
too mugh clutter,1
Tried and tried and could not get the all access to work. I tried e-mailing them for help but to no avail.,1
Who could not love this magazine?,5
"Same stuff, same products; over & over; not worth the money",1
Take me off of your list,1
GREAT LOVED IT-WONDERFUL-SUPPER,5
It has only a few good articles (2 or 3) and the rest are just ads.  Simply put too many ads.,3
This wasn' the best reader digest that I have read so far there are some that I do like and some I don't.,2
"received 1st copy fine, haven't received 2nd copy, the one showing here in the picture, not sure what happened?!",1
"I have mixed emotions about this magazine, not sure I like the twist on some of the articles!
I read it and form my own opinion!",4
Best magazine,5
Great book.  Will continue to get it!!!!!!!  The best satire magazine ever written.  Great service for a continued great time reading.,5
I am unable to access the magazine. I'm being asked to sign in with information I don't have. App not working for me at all.,1
I haven't received the magazine,1
Worthless magazine.  Don't waste your money or time.,1
"Too many ads in the magazine-almost every other page is an ad! Also, many of the stories are fluff, with no real content to them. Not my kind of magazine anymore...",2
"Got this here instead of re-upping by mail as I normally do.  I've been reading it most of my life, so is that recommendation enough?  =)",3
"Too many ads, articles weren't that good.",3
Not impressed!,1
great for cooking ideas,4
"Elle is a great magazine for both fashion AND reading. The articles are interesting and unique, and keep me entertained for quite a bit.",4
My love for this magazine is real simple.  It has sooo much information and I try to read it cover to cover. It is very people friendly.,5
"I love this magazine! The articles, photos, and info on up and coming movies are right on and so much fun to read!",5
I bought this for my boyfriend because he kept taking my Cosmo magazine.  It has great articles for guys and for their girlfriends.,4
I love this magazine (5 Stars) and was hoping to get it via the PC Kindle app but NOT available (0 Stars) Average 2 stars.,2
It won't let me order,1
"I love wired magazine, but I can't get the magazine on my tablet to save my life.",1
"I bought this for my niece for her birthday on June 3rd.
Estimated arrival is the end of August. What are they doing with my money?",1
This is a renewal of a subscription I had in the past.  Love these magazines because they glorify New England!,5
"Have only gotten 1 issue so far.  Will have to update this post later.  However, $5 for a year subscription is a great price!",4
I live EW and have been getting it for years. I only wish the offered digital only. I read it on my iPad and give the paper copy to a friend.,4
I have learned something from every issue and this is my 3rd year of reading this mag. I highly recoment it,5
I needed to renew my TV Guide and this was a great price for a years worth.,5
I love Vanity Fair. So many great articles by so many great writers. Please never stop this magazine,5
The best reading I do all day,5
Lot's to learn.  This helps.,4
Awesome magazine.  Wish we had Life Time Fitness in my town.,5
Was ok but nothing special. Have had much much better mags over the years.,3
Love this magazine -- always have!,5
Excellent price for subscription. Recipient was pleased.,5
The are all great,5
Real Simple is a great magazine! And I got it from Amazon at a great price.,5
I absolutely love this magazine!!! It's so inspiring!!,5
This is a good average magazine about new and old cars. It could be better at covering economy cars.,3
was looking for more,3
very intertaining,3
"articles are just okay, needs more funny content, always buy magazines on amazon though, best price you can find anywhere.  very few pages, thin magazine",3
"The information was excellent and well presented. However, the question answer format can get a bit tedious.",4
THE WHOLE FAMILY LOVE THEM AND THE TASTE IS GREAT.,5
it was good,4
Love every page!  So much information and inspiration!  Good for all levels of abilities.  Fun to look through for ideas.,5
"I have not yet received any!
please advise as to when it may
arrive, please am looking forward
to sharing",1
"Got 2 issues, magazine got discontinued,  and was replaced by The Week (?).  That sucked, waste of money...",1
I love this magazine!! Perfect for a 9 year old like me!!,5
Very one side. Sounds like a  Democrat review. I just expect a more well rounded information source without so many opinions.,2
"Totally waste of money. Full of advertisements... hardly find any nice articles to read, very disappointed with the way they are not.",1
"I gave it four stars only because I'm a vegan, and there aren't many meat free/dairy
free recipes.  However, I do enjoy the tips and the fact that it's chock full of
information.",4
This magazine should be covered as any other pornographic magazine. Just the title of the articles can give you an idea of the vulgarity in it.,1
Son enjoyed the magazine.,4
Great deal for an exremely informative and helpful magazine.,4
This is one magazine that is so one sided it is un-American.,1
One small sized magazine filled with advertisements.  Avoid.,1
This was a gift for my kids and we got it for their cousin. Fantastic magazine. Great images and beautiful age appropriate poetry.,5
"If you want to see how to rewrite history, this is the magazine for you. Extremely liberal view of American History. Beware!",1
Lots of adds.  Light on content.,3
I have read this my whole life since the time I was a kid until now. I have been a subscriber for years and I really appreciate this mag. Still a great magazine.,5
Best one of all. Get it every week...,5
"I ordered this magazine 8/3/09.
It is now 9/8/09.
I still have not received one issue of this magazine.
So I think even one star is inappropriate.
by the way,
Where's my magazine?",1
Great Dolphin information.  Purchased this for my son.  He is an avid football fan.  Loves the Dolphin Digest.,5
not much I can relate to,3
"It's OK. Too many high fat, high calorie recipes.
Standard American fare.",3
"i like the magazine, but can't figure out how to cancel the auto renew.",4
Keep me subscribed! Great mag at a great price!,5
"Absolutely love this magazine !! You cannot have Labs without it.
  Mother of 3, Riley,Luke, & Couch
  Ages 2, 9, & 12",5
Best truck magazine I've read.,5
Very disappointed. It's nothing more than an advertisement for international resorts.....I will not renew.,1
I love this magazine.  It covers everything I watch.  Lots on Outlander and Game of Thrones.  Wish I had subscribed sooner,5
"I love readers digest, what can I say",5
"Don't bother, only partially downloads & then stays in a ""waiting to download"" state.",1
"If you love to tinker, build and repair you'll love Handyman.",5
Have ordered this for many years for my nephew...his favorite magazine.  Can't wait between issues.,5
Great magazine for my grandson who loves learning about the world around him.,5
I LOVE US WEEKLY Magazine!!  I found this here and was so HAPPY with the cheaper price!!!  Score!!  Will re-order again!  Thank you for having this!!,5
"This magazine is always a ""work of art""....great photography and  superb and interesting articles which are highly educational! LOVE IT!
Helen Kuzmier",5
Too many ads.  I feel like this is nothing but a magazine for marketing.  Seems like over half the pages were ads for realtors or doctors.  Rich wanting to be richer.  Nice!,2
Got a subscription for my girlfriend at the discounted Amazon rate. Had no problems with the subscription. She loves it!,4
My husband thinks this is the best.  He keeps all his old magazines and rereads them over and over.  Thanks,5
So far this is not the magazine of my choice.  Life Extension is a million times more informative.,3
"good magazine, good art, bad parent company.",4
Awesome magazine.  We enjoy it a lot.,5
Horrible magazine filled with nothing but ads! I knew this wasn't going to be a highly intellectual magazine but when my husband even said he didn't like it I knew it was trash.,1
The best writing I've found in a beautifully done quarterly about stringed instruments and the people who love them.,5
If you like out of the ordinary foods this book is for you.,3
It is a quick-look picture book; not much storyline.,3
I did not give the OK to renew automatically!,3
don't like it,1
"I really enjoyed the articles and I plan on trying some of the recipes.

Very nice.

Best regards,
S.Porter",4
"It's always been my favorite to read any time of day/night.....amazing stuff. It's my family treasure, since I grew up in the '50's.",5
This magazine is worth every penney with the great money saving tips and large selection of coupons in it.  It is the best magazine a woman can purchase!,5
A chance to catch up on what's happening back home while stationed in California.,4
This is under my husbands name because he ordered it for me. Compaired to the other mags in this area it falls short.,1
Love the website and the Mag is even better!,5
This was a gift for my daughter who lives in Mass.  She likes it and I plan to renew it for her.,4
I do not want to receive this magazine!,1
"Forbes Magazine. Save your money. It's nothing but advertisement. The magazine comes in the mail, and I take it straight to the recycling bin.",1
A once-great journal has joined the vapid heard & now sells the same shallow narrative as all the rest. May it Rest In Peace.,1
"This is a very informative magazine, but probably more advanced the average player needs or would be able to put into action.",3
American Scientist is much better and deeper. This now seems like it is for 9th graders or something.,3
Lots of ads and content not terribly valuable,3
"very very busy, hard ti find the interesting thing, to much of anything not a single theme to catch interest of a child for longer than a second",2
This magazine is actually enjoyable and has interesting article. I love to decorate.,4
OKAY FOR THE PROMO PRICE.  I WOULD NOT RE SUBSCRIBE,3
When my 10 year old Grandson received his first issue he sat down and went through it non stop.  He is still quoting it.,1
i ordered this product for Xmas and have yet to receive an issue.  Amazon sold but magazine did not deliver.,1
"I wanted to like this magazine but it was full of ads. I'm sure times are tough, but I don't feel the need to weed through the ads.",3
"So disgustingly liberal, I toss it right from my mailbox to the garbage can.",1
Spectacular and very helpful. The recipes are easy to make and fun to do with all the family members and friends.,5
Simply the best!,5
Love this magazine and the recipe and articles,5
"A useless guide, only between 8pm and 10pm.
Shows only one PBS station, we have three.
Of the 84 pages only 28 devoted to station guiding.",1
It is an interesting magazine..not just fashion and beauty but enjoyable book reviews and informative articles.,4
I love reading this magazine but lately everyone I buy an issue on my kindle it won't load properly.,1
this magazine is  ok but  I don't have a lot of the things needed for the recipes in it,3
"I thought the kindle version of the magazine was too expensive, I would not consider purchasing it again. Many thanks.",3
Kids LOVE IT!!!,5
This magazine has products and clothing that the average person couldn't afford. Other than than it was just ads. I cancelled after my trial.,1
I love all the options to change my regular thanksgiving dinner!  It is laid out so it is very easy to read and the photographs of the food are beautiful,5
"I enjoyed this magazine. I do have a problem of losing interest after getting a magazine for a length of time, though. It's probably just me, and not the magazine.",3
"Great magazine for technology and science.  Has some silly stuff, but well worth $5. a year.",4
I've been a subscriber for years.  I love this magazine!!!!!,5
Judge judy's divorce and scandal was over 10 yrs ago. Pictures look fake and photoshopped. Not worth a read.,1
So so magazine.  It was a good buy but nowhere near as good as American Art Collector.  You get what you pay for.,3
My 12 year old loves this magazine.  I am very pleased with the content.  It is much more appropriate than a lot of teen magazines available.,5
I love the National Geographic and have loved it since I read my first one at my piano teacher's house in 1948.,5
I already have The New Yorker Print & Digital subscription. Why do I need to pay again for a subscription on my Kindle Voyage?! Completely unacceptable.,1
Not as good as it was years ago.  Plus they make it very hard to cancel.,3
"Not much content, mostly ads.",2
Constantly has to re download. Basically unreadable.,1
ordered both the magazine and the digital.  cannot seem to get the digital on IPAD.,1
"GQ used to have class. I love this magazine.
 Lately, it has become nothing more than a platform to promote the radical socialist agenda of Obama.",5
Great alternative to the paper magazine. Love it.,5
great magazine. interesting ideas. great price,4
i did not order auto renewal....and there was an additional discount offered which i was not given,1
Great paper stock. Nice and glossy. Great that is not a lot of political non sense.,4
"Great content, lousy design. The magazine is often impossible to read. I feel bad for the writers who spend so much time on their stories.",1
To much advertising. Not enough recipes.,2
Articles are short,3
I have never experienced such a horrible kindle magazine.  The type is too small and you cannot zoom. The content looks very interefsting. BUT reading it is frustrating.,1
Interesting but not enough gear mentioned in the magazine! It is a fun read though and worth the money! Hike away!,4
not worth it,1
Too many commercial advertisements and not enough detailed stories,3
Not many recipes.,3
"Initial offer great, then auto renew at twice the price, I cancelled the renewal.",3
"I keep this mag next to the toilet.
It's a good magazine but nothing special.",3
"Yes, I have always loved outdoor magazines like Field and Stream, love both the magazine and that it's available thru Amazon",5
"If you're an avid snowmobiler, SnowGoer is one of the best!  Especially like the issue about snowmobiling destinations.
Thanks SnowGoer!",5
90% wedding dresses and not much else,2
love it.  and delivered as promised!,5
Love the magazine.  Excellent service,5
I love this magazine and will use it for lots of patterns.  They have great directions and information in each issue,5
Can not view magazine until July 1. I am disappointed in the fact I can not view magazine but the 30 day free trial expire before I can decide if I like it.,1
"Very informative magazine, one of the top best in the field. Great for the layman.",5
We are happy to be receiving Time magazine during the election year so we can read as much as we can about the candidates. Wish we had started it earlier.,4
I love reading my Entertainment Weekly magazines! What an awesome price!,5
I like it so far.,4
"Do note that you will not be able to download this magazine to a computer. This also means that if there are patterns, you cannot print,",1
I am disappointed that many of the programs listed in the TV guide are not actually shown as scheduled.,2
"Ridiculous. Show a few recipes and a couple pictures of $25,000 kitchens and you've got this magazine. The rest is nothing but ads for depression and erectile dysfunction.",1
"102 days, (more than 14 weeks) no magazine",1
My wife's favorite magazine.,5
"Had to get it for a astronomy assignment, the article was easy to read that I used and to understand. I just wish I could've read it on my kindle PC! I had to use my phone.",1
Expected more substance.,3
Bought for the wife.  She loves the Food Network and I love the different ideas for meals that she comes up with!!,5
excellent reading and very informative. i highly recommend it  to history readers this magazine and it don't get any better than that,5
do not waste your time on this pos,1
"I just love the variety, design and the way all the ideas shown in the magazine fit to my life.  If you miss an issue, the response to any claims are solved inmediately.",5
Could not beat the price on this. Very nice magazine.,4
Found it boring and opted out before I ponied up my nickel.,2
"I tried to leave no stars, but I wasn't allowed.  Don't do it...you'll never get it.  Shame on Amazon for not removing this subscription as an option.",1
"this subscription was automatically renewed at a higher price, which led me to inspect other subscriptions doing the same...guess i should be thankful??",1
Too many ads vs articles.  Articles are good and encouraging.  Helps you too think before you eat and to plan out your day.,4
Poorly thought out rag,1
"I really don't think any other knitting magazines aside from IK are worth buying. It's beautiful quality with a nice mix of articles and patterns, and really good value for money.",4
"Great layout, very good articles and talented writers. I enjoy each issue. Will probably continue with subscription.  Thanks for the great magazine!",4
Bought this subscription for my daughter with gift certificate and she loves it. Great for all people involved with our horse friends,5
"Mainly advertisements, alright, not all that I was looking for.",3
Great magazine for keeping up with all things tech but also exploring how technology helps people deal with their jobs and improve their home lives.,4
"LOVE Reader's Digest, for any age and any gender!",5
It's just an OK magazine.  I would like more articles on treatments for ill pets and on how to keep them healthy.,3
Waste of money. Maybe if you're 25.,1
This is a fun mag because I often get stumped when searching for things about which to write. I like it very much.,4
Popular Science remains one of my top magazines. It keeps me up with a lot of things happening in the tech world.,4
"Be careful, this magazine has misleading information and is basically a front for advertising overpriced and unproven products touted as the cure-all they are not.",1
"I agree with the other review, this is loaded with advertising inserts, and nothing much to read.",3
Very informative with pics and interviews of knife makers and collectors as well! Worth the money! If you like knives you will like this Magazine!!,4
I got this magazine subscription for super cheap and I'm so excited! It comes every month just like it is suppose to and I am really pleased with it.,5
No substance all ads. Cancelled subscription after receiving first magazine,1
I like this magazine. The articles are relevant and its a nice easy read.,4
the app doesnt work 0 stars,1
I never authorized this subscription to be automatically renewed.  Oprah magazine STOLE the price of the renewal from me.  This is a very dishonest business practice.,1
The magazine is mostly advertisements.,2
Great magazine!! So worth the money you spend on the subscription! Best recipes ever and the family loves everything I fix out of Taste of Home,5
"Ordered NY Magazine 5 weeks ago.  Still haven't gotten my first issue.  Tick, tock.",1
Haven't read this in a long time. Love it!,5
STICK WITH THE MAGAZINE.  FINE PRINT ON (SO CALLED CLUB) COST YOU BIG BUCKS.,1
"I've subscribed for nearly 50 years.  It's the greatest.  There's always something to capture my interest, and the photography is still superb.  Every family should have it.",5
wonderful magazine!,5
never buy this product ever.  waste of money.  very bad customer experience.  i will tell all of my friends not to buy this product.,1
"Just read their latest issue, alot of bizzare recipes and things I'd probably never make.
Won't renew",3
Is very awesome this magazine I love it,5
She always has great tasting recipes just love paula wish she would come back to tv,4
worst mag i ever sub'ed to. all ad's and stuff i don't care about!,1
too many add.s,3
I tried to order Maxim twice from Amazon and never received it either time.  I will never order a magazine etc. from amazon again!,1
The broad coverage is very good.  There could be more on warm water and salt water species.  The figures are very useful and detailed.,4
Love cars... what's there not to like? Keeps me apprised of the ins and out of the auto world.,5
I bought this for my father.  He loves old/classic cars and he seems to enjoy this magazine.  I think it's a must for classic car junkies!,5
"I have been a fan of Vogue for decades.  The ""Free Clutch"" is a joke.",1
Informative magazine however there are too many advertisements. The price is pretty reasonable. I would recommend this magazine to others.,4
"This was a good magazine, but we only received two issues.  Very disappointing for our kids. So at $10 an issue, we would have been better off to pay newstand prices.",1
nice magazine,3
This was a gift for my son and I give him one every year and he looks forward to them every year. He likes it and looks forward to them,4
Gift - is enjoyed.,4
I have not received 1 copy yet.  How can I give it anything else?  I will probably enjoy it once that happens.,1
Scam...Shame of Oprah trying to take advantage of people that actually think she cares about any of them.,1
Not enough content to justify price.,2
First issue was good! Looking forward to getting others.,4
Vanity Fair has interesting content if you can find it among the ads.  Amazon subscription services offer a nice discount--just hope it was not a teaser rate.,3
"beautiful mag, great copy. everything I expect of vanity fair. I guess i get an online copy too, but for the price I was happy just to get a few physical magazines",4
Just not the kind of reporting I expected. Search online and you will get better information for less.,2
"when I signed up I expected the subscription to be added to my present subscription, I received to copies today. Please correct subscription",1
Love this magazine. Magazine seems to always have great write-ups. Well worth the price.,5
All four of my daughters ranging in age from 18 to 10 love perusing this magazine. I loved the price on Amazon!!,5
Some good information,4
Great as a fire starter because it is Garbage on paper. Save the landfills and your back pocket from the insanely priced auto renewal.,1
A wonderful collection of insightful articles.,5
"I can read this online via my library, but prefer the print version. I got it for a year at a really great price so couldn't resist getting a years subscription.",4
